1,1,2198,0,117.8069,-128.7999,-66.2347642402184
2,2198,4304,0,18.0043,-132.8682,-96.2972658281915
3,4304,6406,0,-87.5113,-145.5924,-122.103978839753
4,6406,8462,0,79.7209,-150.5263,-101.807135585805
5,8462,10631,0,-94.2629,-161.8655,-130.009174746544
6,10631,12580,0,-87.5113,-148.622,-125.962091128205
7,12580,14759,0,42.2408,-148.7085,-105.77784206422
8,14759,16742,0,78.2494,-131.5698,-96.4755258064517
9,16742,18689,0,-78.8553,-149.401,-117.057053901437
10,18689,20705,0,-88.8096,-160.3074,-121.624504462072
11,20705,22621,0,51.4161,-152.6037,-99.9313298904537
12,22621,24581,0,-94.3494,-147.6698,-122.308582865885
13,24581,26489,0,49.858,-143.4284,-104.820575955998
14,26489,28505,0,-89.9349,-164.722,-136.193040604859
15,28505,30595,0,56.0903,-173.2048,-128.017679866093
16,30595,32740,0,-114.6908,-195.0177,-151.904564305685
17,32740,34751,0,1.0387,-194.1521,-149.279901590457
18,34751,36737,0,-144.7268,-205.2316,-176.64425254152
19,36737,38734,0,-151.3919,-202.808,-180.210847147147
20,38734,40809,0,30.036,-200.7306,-155.455473603083
21,40809,42841,0,-12.9839,-220.2929,-171.071224102312
22,42841,45005,0,-35.922,-221.4182,-186.028819769053
23,45005,47122,0,-17.7446,-220.466,-179.575517422097
24,47122,49141,0,-36.7876,-228.4295,-192.035563019801
25,49141,51222,0,-37.0473,-265.9095,-192.097218107589
26,51222,53129,0,-59.0333,-250.8483,-197.19201918239
27,53129,55054,0,-34.1043,-242.3655,-189.665101194185
28,55054,57023,0,-162.2983,-249.0305,-205.048622944162
29,57023,58996,0,-42.2408,-251.5407,-205.443069554204
30,58996,61027,0,-43.0199,-258.1192,-208.205265994094
31,61027,63151,0,-37.4801,-256.3015,-201.705637788236
32,63151,65152,0,-17.8312,-282.8752,-215.14445964036
33,65152,67154,0,-196.2295,-265.9095,-234.722005941088
34,67154,69091,0,-83.3564,-280.7112,-229.089779463364
35,69091,70992,0,-89.5887,-276.816,-240.077990431125
36,70992,73130,0,-90.108,-295.2531,-233.273700467508
37,73130,75283,0,-110.3629,-296.8112,-249.995298700093
38,75283,77384,0,-240.9805,-302.1778,-266.282928686964
39,77384,79286,0,-82.6639,-293.2622,-246.913631634262
40,79286,81264,0,-88.9828,-292.3101,-248.369900252653
41,81264,83448,0,-229.3816,-321.8267,-268.955999633867
42,83448,85333,0,-108.1123,-303.6493,-249.149033351008
43,85333,87453,0,-68.9876,-314.7289,-254.005537576614
44,87453,89558,0,-89.7618,-302.2644,-252.564328157645
