1,1,2361,1,2763.053,815.3867,1594.58631579839
2,2361,4164,1,825.1679,522.0379,662.585968458981
3,4164,5401,1,545.582,417.7342,476.192093295637
4,5401,5977,1,438.595,-21.986,70.7222336221838
5,5977,8127,1,31.7672,-57.5618,-24.5365060437006
6,8127,10011,1,160.2209,-87.4247,-16.6401946419098
7,10011,11922,1,159.0091,-81.5387,-7.34620543933054
8,11922,13992,1,12.8107,-54.7919,-25.6321106228875
9,13992,15922,1,45.7898,-75.5661,-43.4086937856033
10,15922,17787,0,-36.1817,-109.4107,-67.4581144694535
11,17787,19738,1,99.6295,-101.7069,-68.4347690061476
12,19738,21710,0,-45.7032,-123.6064,-87.4424596046631
13,21710,23041,1,94.6091,-136.5903,-82.7713585585585
14,23041,23544,1,11.6855,-110.0166,-22.9194398809524
15,23544,25543,1,198.9128,-58.9467,-8.24549049999997
16,25543,27381,1,158.7494,-78.1629,-27.1621895595432
17,27381,29528,0,-14.1091,-90.9736,-52.2136737430168
18,29528,31360,1,140.2257,-107.9392,-61.2080505728315
19,31360,33287,1,81.6252,-143.0822,-99.2545992738587
20,33287,35462,1,35.6623,-151.9978,-115.807046507353
21,35462,37419,1,25.3618,-178.3118,-132.951949642492
22,37419,39537,1,46.5688,-187.487,-145.966788862671
23,39537,41479,1,11.6855,-216.9171,-169.794740298508
24,41479,43568,1,14.3688,-228.8623,-177.758512727273
25,43568,45715,0,-22.765,-244.0101,-198.457894134078
26,45715,47812,0,-23.2844,-261.4085,-209.770326882746
27,47812,49743,0,-7.1844,-251.0214,-198.591307298136
28,49743,51618,0,-88.3768,-271.7956,-228.009266044776
29,51618,53558,0,-50.3774,-262.101,-223.098031169501
30,53558,55554,0,-13.3301,-280.7977,-219.955992038057
31,55554,57462,0,-45.6166,-297.8499,-249.094598376113
32,57462,59602,0,-84.6548,-309.9681,-259.271754040169
33,59602,61523,0,-70.0263,-310.4009,-261.933554734652
34,61523,63525,0,-124.6451,-312.738,-272.860902646031
35,63525,65394,0,-271.1031,-330.5692,-300.883876363637
36,65394,67556,0,-95.1284,-331.1751,-288.373581923255
37,67556,69480,0,-61.3704,-329.0977,-272.260746441559
38,69480,71600,0,-246.8665,-324.5966,-295.655156388497
39,71600,73800,0,-103.4381,-334.724,-287.247574693321
40,73800,75807,0,-110.3629,-329.5305,-292.210546314741
41,75807,77972,0,-133.4741,-345.2842,-309.428921283471
42,77972,80112,0,-128.2806,-359.8262,-313.166497010743
43,80112,81930,0,-224.015,-348.4004,-316.569566630016
44,81930,83796,0,-128.0209,-348.5735,-312.663616550616
45,83796,85663,0,-132.6085,-362.9423,-318.509917023555
46,85663,87672,0,-307.8042,-393.5842,-341.608759950248
47,87672,89490,0,-71.8441,-368.3955,-312.660129136888
48,89490,91538,0,-111.9209,-363.981,-303.69275124451
49,91538,93350,0,-146.7177,-360.1724,-321.38567793712
50,93350,95469,0,-309.2757,-378.2633,-343.125703254717
51,95469,97539,0,-215.965,-507.5826,-346.006104876871
52,97539,99658,0,-106.1215,-356.4504,-304.912024056604
53,99658,101751,0,-149.401,-357.5757,-319.021128223496
54,101751,103783,0,-314.4692,-370.5595,-342.304582390556
55,103783,105674,0,-239.9418,-380.9466,-347.258592970402
56,105674,107756,0,-206.7031,-396.5273,-346.760408257321
57,107756,109802,0,-210.1655,-384.4955,-345.355163556424
58,109802,111995,0,-188.5257,-374.3681,-345.390930674567
59,111995,114061,0,-163.5967,-383.4568,-343.509179003387
60,114061,116270,0,-277.8547,-385.8805,-359.297306515837
61,116270,118177,0,-165.4144,-403.7116,-353.670363574424
62,118177,120257,0,-343.0337,-414.7047,-384.122291013936
63,120257,122185,0,-245.6547,-403.6251,-367.867739294972
64,122185,124028,0,-353.5074,-408.0396,-383.218401572667
65,124028,126146,0,-358.7009,-419.7251,-389.837392024539
66,126146,128156,0,-227.1311,-414.6181,-378.179634460468
