1,1,2320,1,381.3412,-74.6178,168.095205862069
2,2320,4123,1,315.3231,112.3176,162.045210698448
3,4123,5936,1,160.3544,69.4058,109.080889029768
4,5936,7321,1,322.8805,50.5559,114.24367034632
5,7321,8083,0,92.3384,-55.4204,2.32534193971166
6,8083,9966,1,190.41,-38.0473,15.8918457006369
7,9966,11884,0,49.6004,-53.5962,-2.0797115164148
8,11884,13959,1,197.7936,-67.4948,-8.4053208574181
9,13959,15201,1,201.8763,-69.7533,-7.75580193081254
10,15201,15894,0,12.943,-63.6727,-27.1883942363112
11,15894,17766,1,192.321,-60.8061,-6.04666273358248
12,17766,19721,0,9.729,-83.8256,-39.0933307770961
13,19721,20921,0,-0.2606,-96.9423,-42.7570341382181
14,20921,21699,0,98.7665,-66.6261,36.3204192554557
15,21699,23538,1,249.2182,29.8819,82.9095609782609
16,23538,25534,1,127.2585,29.0132,81.8086463695544
17,25534,27373,1,287.8735,24.2356,80.7618020108697
18,27373,29516,1,269.8923,15.2884,76.6477922574628
19,29516,31346,1,282.2272,18.8499,85.4562868377937
20,31346,33270,1,256.1675,3.5615,64.3194649870129
21,33270,35443,1,260.9451,9.0341,62.1330351425943
22,35443,37397,1,222.2898,-7.4705,51.3597261892584
23,37397,39512,1,296.2995,1.3899,67.7360082230624
24,39512,41450,1,281.3586,11.1188,72.9640199587416
25,41450,43535,0,99.722,12.4218,61.2153323585811
26,43535,45679,1,120.483,23.5407,72.1710854079255
27,45679,47773,1,324.1834,42.6511,112.160141336516
28,47773,49701,1,297.3419,44.9097,102.58058434422
29,49701,51573,1,132.5573,47.3419,93.8943593699947
30,51573,53510,1,139.9409,52.2064,96.6432194530444
31,53510,55503,1,293.0855,62.5434,113.985934302909
32,55503,57408,1,320.5351,49.9479,125.476437145855
33,57408,59545,1,348.2453,51.8589,130.528940458372
34,59545,61462,1,334.5205,51.6852,122.021419968717
35,61462,63461,1,319.319,61.4142,120.7311455
36,63461,65326,1,170.952,55.5942,115.653487191854
37,65326,67482,1,315.4969,58.6345,123.032525359295
38,67482,69402,1,320.0139,57.4183,129.488758771473
39,69402,71518,1,335.9972,70.2745,134.126575389702
40,71518,73714,1,331.9145,71.1432,127.263095857988
41,73714,75718,1,292.9986,60.7192,117.745415660848
42,75718,77879,1,310.6324,62.3697,118.355881082331
43,77879,80016,1,322.3593,67.7554,120.222779420019
44,80016,81831,1,328.8742,44.3885,121.309678909692
45,81831,83694,1,144.6317,40.5664,100.637193293992
46,83694,85558,1,313.5858,63.5858,126.180764557641
47,85558,87568,1,348.2453,49.6873,135.617286822477
48,87568,89383,1,298.4712,64.8019,118.392639922907
49,89383,91426,1,311.8485,38.1341,122.745562279843
50,91426,93236,1,310.8061,65.1494,133.946843953617
51,93236,95351,1,339.7325,75.3996,128.847176984877
52,95351,97417,1,331.3933,56.984,129.662554862119
53,97417,99532,1,317.4079,75.139,137.017290879017
54,99532,101622,1,392.9812,79.5691,145.803562362506
55,101622,103650,1,318.7978,70.3614,138.167131542632
56,103650,105538,1,310.0243,76.442,138.027897776601
57,105538,107617,1,195.2745,82.5226,137.567691538462
58,107617,109660,1,338.6032,92.599,148.538905821918
59,109660,111848,1,314.4545,85.9972,136.825460758337
60,111848,113912,1,293.9541,88.9507,145.618798789346
61,113912,116117,1,170.1703,86.171,134.625411060744
62,116117,118021,1,359.1035,86.5184,147.863959370079
63,118021,120097,1,172.6894,55.5073,132.326673423207
64,120097,122022,1,191.5393,96.2474,145.107325129803
65,122022,123862,1,323.5754,94.6838,158.726603585008
66,123862,125977,1,328.353,88.8638,155.139499952741
67,125977,127982,1,347.7241,91.6435,166.872942372881
